zpid,address,cityname,state,zipcode,latitude,longitude,title,square_feet,price,bedrooms
2103196446,3221 Spring Garden St,Philadelphia,PA,19104,39.963623,-75.18942,The Residences At 3221,,1625,1
456195501,181 Whitewood Rd,Charlottesville,VA,22901,38.073997,-78.49341,Park's Edge Apartments,,1093,1
456195501,181 Whitewood Rd,Charlottesville,VA,22901,38.073997,-78.49341,Park's Edge Apartments,,1498,3
458684899,6050 Edgeware Ln,Alexandria,VA,22315,38.7632,-77.13955,Windsor Kingstowne,,2303,1
458684899,6050 Edgeware Ln,Alexandria,VA,22315,38.7632,-77.13955,Windsor Kingstowne,,2561,2
458224016,3603 Glengyle Ave,Baltimore,MD,21215,39.366535,-76.70577,Samester Apartments,,1240,1
458224016,3603 Glengyle Ave,Baltimore,MD,21215,39.366535,-76.70577,Samester Apartments,,1310,2
458666037,2400 16th St NW,Washington,DC,20009,38.92138,-77.03756,The Envoy,,1780,0
458666037,2400 16th St NW,Washington,DC,20009,38.92138,-77.03756,The Envoy,,2280,1
458666037,2400 16th St NW,Washington,DC,20009,38.92138,-77.03756,The Envoy,,2725,2
2080909099,9004 Prince William St,Manassas,VA,20110,38.750282,-77.46712,Manassas Station,,1864,1
2080909099,9004 Prince William St,Manassas,VA,20110,38.750282,-77.46712,Manassas Station,,2440,2
458696686,260 Ensemble Way,Frederick,MD,21701,39.417233,-77.38772,The Foundry at Renn Quarter,,3250,3
2071732416,1830 Lombard St,Philadelphia,PA,19146,39.945427,-75.173,The Pepper Building,,1949,1
2071732416,1830 Lombard St,Philadelphia,PA,19146,39.945427,-75.173,The Pepper Building,,3031,2
2092700575,2324 41st St NW,Washington,DC,20007,38.921467,-77.08102,Park Crest Apartments,,1466,0
2092700575,2324 41st St NW,Washington,DC,20007,38.921467,-77.08102,Park Crest Apartments,,1871,1
2092700575,2324 41st St NW,Washington,DC,20007,38.921467,-77.08102,Park Crest Apartments,,2563,2
458691371,202 N Queen St,Lancaster,PA,17603,40.041393,-76.30676,202 Queen,,1519,0
458691371,202 N Queen St,Lancaster,PA,17603,40.041393,-76.30676,202 Queen,,1549,1
458691371,202 N Queen St,Lancaster,PA,17603,40.041393,-76.30676,202 Queen,,2399,2
2079044927,7300 Jon Paul Dr,Alexandria,VA,22306,38.76109,-77.08999,Haven Huntley Meadows,,1695,1
2079044927,7300 Jon Paul Dr,Alexandria,VA,22306,38.76109,-77.08999,Haven Huntley Meadows,,1960,2
2079044927,7300 Jon Paul Dr,Alexandria,VA,22306,38.76109,-77.08999,Haven Huntley Meadows,,2625,3
2073878633,5950 Grand Pavilion Way,Alexandria,VA,22303,38.789806,-77.07563,The Courts at Huntington Station,,1853,1
2073878633,5950 Grand Pavilion Way,Alexandria,VA,22303,38.789806,-77.07563,The Courts at Huntington Station,,2298,2
455254263,311 S 13th St APT 107,Philadelphia,PA,19107,39.946213,-75.16251,"Morris Apartments, 107",790.0,1400,1
456706438,1500 Honey Grove Dr,Henrico,VA,23229,37.601864,-77.54324,Tuckahoe Creek Apartments,,1259,1
456706438,1500 Honey Grove Dr,Henrico,VA,23229,37.601864,-77.54324,Tuckahoe Creek Apartments,,1494,2
456706438,1500 Honey Grove Dr,Henrico,VA,23229,37.601864,-77.54324,Tuckahoe Creek Apartments,,1839,3
2055907951,7620 Ridge Ave,Philadelphia,PA,19128,40.05152,-75.236595,7620 Ridge Avenue,,1425,1
2084221095,16 N 22nd St APT 303,Richmond,VA,23223,37.531357,-77.423645,"Poythress Apartments, 303",512.0,1250,1
2079864467,4023 Majestic Ln,Fairfax,VA,22033,38.87808,-77.39485,East Meadow Apartment Homes,,1865,1
2079864467,4023 Majestic Ln,Fairfax,VA,22033,38.87808,-77.39485,East Meadow Apartment Homes,,2310,2
2079864467,4023 Majestic Ln,Fairfax,VA,22033,38.87808,-77.39485,East Meadow Apartment Homes,,2965,3
448324839,119 Reynolds St #408,Cumberland,MD,21502,39.65667,-78.75067,"Allegany Junction, 2 Bedroom",880.0,903,2
453088809,950 3rd St NW,Washington,DC,20001,38.901962,-77.01554,Claret,,2435,1
453088809,950 3rd St NW,Washington,DC,20001,38.901962,-77.01554,Claret,,3680,2
457691179,100 Running Brook Way,Prince Frederick,MD,20678,38.54568,-76.58065,Silverwood Farm,,1844,2
2077211089,1204 S Washington St,Alexandria,VA,22314,38.792187,-77.04903,Bridgeyard,,1410,0
2077211089,1204 S Washington St,Alexandria,VA,22314,38.792187,-77.04903,Bridgeyard,,1610,1
2077211089,1204 S Washington St,Alexandria,VA,22314,38.792187,-77.04903,Bridgeyard,,2172,2
2093666901,8060 13th St,Silver Spring,MD,20910,38.987473,-77.02752,The Gramax,,1570,0
2093666901,8060 13th St,Silver Spring,MD,20910,38.987473,-77.02752,The Gramax,,1682,1
2093666901,8060 13th St,Silver Spring,MD,20910,38.987473,-77.02752,The Gramax,,2014,2
2069809629,10898 Bucknell Dr,Silver Spring,MD,20902,39.03475,-77.04669,Encore at Wheaton Station,,1848,1
2069809629,10898 Bucknell Dr,Silver Spring,MD,20902,39.03475,-77.04669,Encore at Wheaton Station,,2260,2
2053653867,214 Vine St,Philadelphia,PA,19106,39.955425,-75.1433,214 Vine,,1675,1
2066647272,3945 Chestnut St,Philadelphia,PA,19104,39.95603,-75.201996,The Hub on Chestnut Street,,1575,0
2066647272,3945 Chestnut St,Philadelphia,PA,19104,39.95603,-75.201996,The Hub on Chestnut Street,,1845,2
351208647,1100 Dahlia St NW,Washington,DC,20012,38.97517,-77.02708,Reynard,,1825,1
351208647,1100 Dahlia St NW,Washington,DC,20012,38.97517,-77.02708,Reynard,,2834,2
2080569656,4606 Cascade Mills Dr,Owings Mills,MD,21117,39.402233,-76.807655,Cascades Overlook Apts.,,1693,1
2080569656,4606 Cascade Mills Dr,Owings Mills,MD,21117,39.402233,-76.807655,Cascades Overlook Apts.,,1965,2
2079960703,2501 Washington Ave,Philadelphia,PA,19146,39.940483,-75.1853,Graduate Pointe,,1600,1
2079960703,2501 Washington Ave,Philadelphia,PA,19146,39.940483,-75.1853,Graduate Pointe,,2250,2
2062310644,241-251 N George St,York,PA,17401,39.966576,-76.72943,Codo 241,,1595,2
2060786203,2525 10th St N,Arlington,VA,22201,38.886,-77.08781,Barton House,,1955,0
2060786203,2525 10th St N,Arlington,VA,22201,38.886,-77.08781,Barton House,,2221,1
2060786203,2525 10th St N,Arlington,VA,22201,38.886,-77.08781,Barton House,,3340,2
2055590457,1999 E Boston St,Philadelphia,PA,19125,39.98516,-75.129654,Hagert and York,,1250,0
2055590457,1999 E Boston St,Philadelphia,PA,19125,39.98516,-75.129654,Hagert and York,,1470,1
2055590457,1999 E Boston St,Philadelphia,PA,19125,39.98516,-75.129654,Hagert and York,,1901,2
456917709,3503 Midvale Ave,Philadelphia,PA,19129,40.01388,-75.19234,The Grace,,1450,0
456917709,3503 Midvale Ave,Philadelphia,PA,19129,40.01388,-75.19234,The Grace,,2045,2
2061592910,425 Massachusetts Ave NW,Washington,DC,20001,38.900974,-77.01682,425 Mass,,1916,0
2061592910,425 Massachusetts Ave NW,Washington,DC,20001,38.900974,-77.01682,425 Mass,,2226,1
2061592910,425 Massachusetts Ave NW,Washington,DC,20001,38.900974,-77.01682,425 Mass,,3473,2
2082169910,1363 N 31st St,Philadelphia,PA,19121,39.977573,-75.186,Storehouse Lofts Brewerytown,,1499,1
2082169910,1363 N 31st St,Philadelphia,PA,19121,39.977573,-75.186,Storehouse Lofts Brewerytown,,2054,2
458158089,644 Kline Ave #22,Pottstown,PA,19465,40.234135,-75.65556,"Atbridge Townnhomes, 1 beds  1.0 baths (675 sqft)",675.0,1695,1
443109488,1905 Stevens Rd,Woodbridge,VA,22191,38.643597,-77.270615,Elevations One,,1671,1
443109488,1905 Stevens Rd,Woodbridge,VA,22191,38.643597,-77.270615,Elevations One,,1675,2
443109488,1905 Stevens Rd,Woodbridge,VA,22191,38.643597,-77.270615,Elevations One,,1850,3
443109488,1905 Stevens Rd,Woodbridge,VA,22191,38.643597,-77.270615,Elevations One,,2450,4
2062665063,2975 Hunters Branch Rd,Fairfax,VA,22031,38.874554,-77.265816,Dwell Vienna Metro,,1945,1
2062665063,2975 Hunters Branch Rd,Fairfax,VA,22031,38.874554,-77.265816,Dwell Vienna Metro,,2300,2
457449967,3515 Midvale Ave,Philadelphia,PA,19129,40.013245,-75.192696,The Vale,,1450,1
457449967,3515 Midvale Ave,Philadelphia,PA,19129,40.013245,-75.192696,The Vale,,2100,2
455273823,6000 42nd Ave,Hyattsville,MD,20781,38.960133,-76.9468,Hyattsville House,,1385,1
455273823,6000 42nd Ave,Hyattsville,MD,20781,38.960133,-76.9468,Hyattsville House,,1660,2
450016147,300 W Redwood St,Baltimore,MD,21201,39.288727,-76.61969,"Redwood Campus Center, LLC",,1600,0
450016147,300 W Redwood St,Baltimore,MD,21201,39.288727,-76.61969,"Redwood Campus Center, LLC",,1875,1
458648226,501 Decatur St,Richmond,VA,23224,37.523525,-77.43827,The Box,,1380,1
458648226,501 Decatur St,Richmond,VA,23224,37.523525,-77.43827,The Box,,1599,2
396286,601 24th St NW,Washington,DC,20037,38.898075,-77.05126,The Remington Apartments,,2995,1
2060354914,7420 Village Rd,Sykesville,MD,21784,39.369946,-76.96524,Sykesville Apartments,,1719,1
2060354914,7420 Village Rd,Sykesville,MD,21784,39.369946,-76.96524,Sykesville Apartments,,1819,2
443137552,14110 Big Crest Ln,Woodbridge,VA,22191,38.61131,-77.257286,Riverside Station,,1797,1
443137552,14110 Big Crest Ln,Woodbridge,VA,22191,38.61131,-77.257286,Riverside Station,,2175,2
443137552,14110 Big Crest Ln,Woodbridge,VA,22191,38.61131,-77.257286,Riverside Station,,2926,3
2081331366,699 N Broad St,Philadelphia,PA,19123,39.966686,-75.16002,The Divine Lorraine,,1600,1
2081331366,699 N Broad St,Philadelphia,PA,19123,39.966686,-75.16002,The Divine Lorraine,,2375,2
443503833,1100 Richmond Hwy,Richmond,VA,23224,37.505154,-77.44817,Model Tobacco Lofts,,1295,1
443503833,1100 Richmond Hwy,Richmond,VA,23224,37.505154,-77.44817,Model Tobacco Lofts,,1690,2
443503833,1100 Richmond Hwy,Richmond,VA,23224,37.505154,-77.44817,Model Tobacco Lofts,,2335,3
2077929603,8313 Telegraph Rd,Odenton,MD,21113,39.09185,-76.69442,Flats170 at Academy Yard,,2088,1
2077929603,8313 Telegraph Rd,Odenton,MD,21113,39.09185,-76.69442,Flats170 at Academy Yard,,2285,2
2077929603,8313 Telegraph Rd,Odenton,MD,21113,39.09185,-76.69442,Flats170 at Academy Yard,,2720,3
452110862,8525 Burling Wood Dr,Springfield,VA,22152,38.77885,-77.23943,Eagle Rock Apartments at West Springfield,,1885,1
452110862,8525 Burling Wood Dr,Springfield,VA,22152,38.77885,-77.23943,Eagle Rock Apartments at West Springfield,,2410,2
452110862,8525 Burling Wood Dr,Springfield,VA,22152,38.77885,-77.23943,Eagle Rock Apartments at West Springfield,,3070,3
2060618030,8250 Westpark Dr,McLean,VA,22102,38.928482,-77.22981,INSPO,,1670,0
2060618030,8250 Westpark Dr,McLean,VA,22102,38.928482,-77.22981,INSPO,,1882,1
2060618030,8250 Westpark Dr,McLean,VA,22102,38.928482,-77.22981,INSPO,,2612,2
2056528747,631 N Broad St,Philadelphia,PA,19123,39.964554,-75.160515,Stable Lofts,,1750,0
2056528747,631 N Broad St,Philadelphia,PA,19123,39.964554,-75.160515,Stable Lofts,,1895,1
2066754441,7232 Hanover Pkwy,Greenbelt,MD,20770,38.986702,-76.8786,The Hanover Apartments,,1679,1
2066754441,7232 Hanover Pkwy,Greenbelt,MD,20770,38.986702,-76.8786,The Hanover Apartments,,1999,2
2066754441,7232 Hanover Pkwy,Greenbelt,MD,20770,38.986702,-76.8786,The Hanover Apartments,,2375,3
456724420,4201 Massachusetts Ave NW,Washington,DC,20016,38.93585,-77.0818,The Berkshire Apartments,,1350,0
456724420,4201 Massachusetts Ave NW,Washington,DC,20016,38.93585,-77.0818,The Berkshire Apartments,,1690,1
456724420,4201 Massachusetts Ave NW,Washington,DC,20016,38.93585,-77.0818,The Berkshire Apartments,,2850,2
452224957,930 Kennedy St NW #9,Washington,DC,20011,38.95607,-77.027,"930 Kennedy Street, 9",593.0,2250,1
2084242548,44 Maryland Ave,Rockville,MD,20850,39.084614,-77.15047,BLVD Forty Four,,1917,0
2084242548,44 Maryland Ave,Rockville,MD,20850,39.084614,-77.15047,BLVD Forty Four,,2363,1
2084242548,44 Maryland Ave,Rockville,MD,20850,39.084614,-77.15047,BLVD Forty Four,,2838,2
458697267,817 Walden Ct,Royersford,PA,19468,40.239056,-75.537094,Fox Ridge and Lakeview Park Apartments,,1824,1
458697267,817 Walden Ct,Royersford,PA,19468,40.239056,-75.537094,Fox Ridge and Lakeview Park Apartments,,1879,2
2078865728,113 Ellington Blvd,Gaithersburg,MD,20878,39.115486,-77.204506,Cadence at Crown,,1462,0
2078865728,113 Ellington Blvd,Gaithersburg,MD,20878,39.115486,-77.204506,Cadence at Crown,,1795,1
2078865728,113 Ellington Blvd,Gaithersburg,MD,20878,39.115486,-77.204506,Cadence at Crown,,2400,2
2078865728,113 Ellington Blvd,Gaithersburg,MD,20878,39.115486,-77.204506,Cadence at Crown,,3140,3
458217125,2630 W Girard Ave,Philadelphia,PA,19130,39.973614,-75.18016,The Gio,,1594,1
458217125,2630 W Girard Ave,Philadelphia,PA,19130,39.973614,-75.18016,The Gio,,2431,2
2077715763,2400 M St NW,Washington,DC,20037,38.904797,-77.05196,2400 M,,2180,0
2077715763,2400 M St NW,Washington,DC,20037,38.904797,-77.05196,2400 M,,2875,1
2077715763,2400 M St NW,Washington,DC,20037,38.904797,-77.05196,2400 M,,3755,2
457282008,300 Richmond St APT 14,Philadelphia,PA,19125,39.967434,-75.130264,"Old Brick Lofts, 14",,1450,1
2088022542,2651 16th St NW,Washington,DC,20009,38.92457,-77.03601,The Century,,1799,0
2088022542,2651 16th St NW,Washington,DC,20009,38.92457,-77.03601,The Century,,2399,1
458684211,6040 California Cir,Rockville,MD,20852,39.05619,-77.12548,Miramont,,1630,0
458684211,6040 California Cir,Rockville,MD,20852,39.05619,-77.12548,Miramont,,1680,1
458684211,6040 California Cir,Rockville,MD,20852,39.05619,-77.12548,Miramont,,2595,2
456632788,555 N Broad St,Doylestown,PA,18901,40.318233,-75.13564,Center Square Apartments,,1595,0
456632788,555 N Broad St,Doylestown,PA,18901,40.318233,-75.13564,Center Square Apartments,,1825,1
2069988918,7691 Mandrake Ct,Elkridge,MD,21075,39.178013,-76.77594,Brompton House,,2011,1
2069988918,7691 Mandrake Ct,Elkridge,MD,21075,39.178013,-76.77594,Brompton House,,2407,2
2069988918,7691 Mandrake Ct,Elkridge,MD,21075,39.178013,-76.77594,Brompton House,,3408,3
2089663951,1835 Arch St,Philadelphia,PA,19103,39.95532,-75.17046,The Lofts at 1835 Arch,,1650,1
2089663951,1835 Arch St,Philadelphia,PA,19103,39.95532,-75.17046,The Lofts at 1835 Arch,,2900,2
457883972,1631 Kalorama Rd NW,Washington,DC,20009,38.92196,-77.03846,Citadel,,2200,1
2080203844,2300 24th Rd S,Arlington,VA,22206,38.84906,-77.0794,Dolley Madison Towers,,1795,1
2080203844,2300 24th Rd S,Arlington,VA,22206,38.84906,-77.0794,Dolley Madison Towers,,2125,2
457002218,417 Callowhill St,Philadelphia,PA,19123,39.958073,-75.14678,The Keystone Apartments,,1525,0
457002218,417 Callowhill St,Philadelphia,PA,19123,39.958073,-75.14678,The Keystone Apartments,,1915,1
457002218,417 Callowhill St,Philadelphia,PA,19123,39.958073,-75.14678,The Keystone Apartments,,2520,2
2075576048,11637 Charter Oak Ct,Reston,VA,20190,38.959064,-77.347496,Charter Oak Apartments,,1890,1
2075576048,11637 Charter Oak Ct,Reston,VA,20190,38.959064,-77.347496,Charter Oak Apartments,,1865,2
449004375,1515 Manley Rd,West Chester,PA,19380,39.968185,-75.52802,The Gateway Apartments,,1771,1
449004375,1515 Manley Rd,West Chester,PA,19380,39.968185,-75.52802,The Gateway Apartments,,2067,2
458393180,5055 Seminary Rd,Alexandria,VA,22311,38.8343,-77.11302,Monticello at Southern Towers,,1332,0
458393180,5055 Seminary Rd,Alexandria,VA,22311,38.8343,-77.11302,Monticello at Southern Towers,,1651,1
458393180,5055 Seminary Rd,Alexandria,VA,22311,38.8343,-77.11302,Monticello at Southern Towers,,2374,2
458393180,5055 Seminary Rd,Alexandria,VA,22311,38.8343,-77.11302,Monticello at Southern Towers,,2587,3
456128409,1133 N 4th St #CL306,Philadelphia,PA,19123,39.968918,-75.143005,"Cambridge Loft, CBL |2BR | H",972.0,2000,2
451830238,1201 Riverwalk Pl,Frederick,MD,21701,39.433556,-77.36905,Fairway Vista Apartments,,1957,1
451830238,1201 Riverwalk Pl,Frederick,MD,21701,39.433556,-77.36905,Fairway Vista Apartments,,2042,2
451830238,1201 Riverwalk Pl,Frederick,MD,21701,39.433556,-77.36905,Fairway Vista Apartments,,2292,3
458684960,2042 Peach Orchard Dr,Falls Church,VA,22043,38.905663,-77.20497,PeachTree of McLean,,1604,0
458684960,2042 Peach Orchard Dr,Falls Church,VA,22043,38.905663,-77.20497,PeachTree of McLean,,1736,1
458684960,2042 Peach Orchard Dr,Falls Church,VA,22043,38.905663,-77.20497,PeachTree of McLean,,1989,2
458684960,2042 Peach Orchard Dr,Falls Church,VA,22043,38.905663,-77.20497,PeachTree of McLean,,2729,3
2073400997,5361 Brook Way,Columbia,MD,21044,39.227997,-76.85305,The Brook At Columbia,,1614,1
2073400997,5361 Brook Way,Columbia,MD,21044,39.227997,-76.85305,The Brook At Columbia,,1682,2
2073400997,5361 Brook Way,Columbia,MD,21044,39.227997,-76.85305,The Brook At Columbia,,2476,3
2073400997,5361 Brook Way,Columbia,MD,21044,39.227997,-76.85305,The Brook At Columbia,,3881,5
2079501943,2323 Sherman Ave NW,Washington,DC,20001,38.921227,-77.02496,Trellis House,,1748,0
2079501943,2323 Sherman Ave NW,Washington,DC,20001,38.921227,-77.02496,Trellis House,,1960,1
2079501943,2323 Sherman Ave NW,Washington,DC,20001,38.921227,-77.02496,Trellis House,,3076,2
2057332291,4300 Langston Blvd,Arlington,VA,22207,38.89875,-77.11366,The Horizons,,1879,0
2057332291,4300 Langston Blvd,Arlington,VA,22207,38.89875,-77.11366,The Horizons,,2003,1
2057332291,4300 Langston Blvd,Arlington,VA,22207,38.89875,-77.11366,The Horizons,,2585,2
2057332291,4300 Langston Blvd,Arlington,VA,22207,38.89875,-77.11366,The Horizons,,3499,3
456878606,1339 E St SE,Washington,DC,20003,38.882587,-76.986694,The Lockwood,,2214,0
456878606,1339 E St SE,Washington,DC,20003,38.882587,-76.986694,The Lockwood,,2257,1
456878606,1339 E St SE,Washington,DC,20003,38.882587,-76.986694,The Lockwood,,4414,2
456878606,1339 E St SE,Washington,DC,20003,38.882587,-76.986694,The Lockwood,,5122,3
458665997,21 Windsor Way,Red Lion,PA,17356,39.920696,-76.62489,Windsor Commons,,2200,2
458665997,21 Windsor Way,Red Lion,PA,17356,39.920696,-76.62489,Windsor Commons,,1975,3
2059851902,1 Marlbrook Ln,Lansdale,PA,19446,40.224396,-75.30553,Willowyck,,2052,1
2059851902,1 Marlbrook Ln,Lansdale,PA,19446,40.224396,-75.30553,Willowyck,,2178,2
2059851902,1 Marlbrook Ln,Lansdale,PA,19446,40.224396,-75.30553,Willowyck,,2618,3
458711302,1618 N Sydenham St,Philadelphia,PA,19121,39.97828,-75.160706,RM Development,,2340,3
458711302,1618 N Sydenham St,Philadelphia,PA,19121,39.97828,-75.160706,RM Development,,3080,4
458711302,1618 N Sydenham St,Philadelphia,PA,19121,39.97828,-75.160706,RM Development,,2650,5
458087901,100 E Melrose Ave,Baltimore,MD,21212,39.366997,-76.61991,Melrose Apartments,,2545,2
458087901,100 E Melrose Ave,Baltimore,MD,21212,39.366997,-76.61991,Melrose Apartments,,2775,3
2060561867,6900 Tasker Fls,Elkridge,MD,21075,39.19247,-76.74651,Belmont Station,,1935,1
2060561867,6900 Tasker Fls,Elkridge,MD,21075,39.19247,-76.74651,Belmont Station,,2255,2
2060561867,6900 Tasker Fls,Elkridge,MD,21075,39.19247,-76.74651,Belmont Station,,2800,3
2060561867,6900 Tasker Fls,Elkridge,MD,21075,39.19247,-76.74651,Belmont Station,,3300,4
2130354156,2206 Pimmit Run Ln,Falls Church,VA,22043,38.90244,-77.20766,Tysons View,,1570,0
2130354156,2206 Pimmit Run Ln,Falls Church,VA,22043,38.90244,-77.20766,Tysons View,,1785,1
2130354156,2206 Pimmit Run Ln,Falls Church,VA,22043,38.90244,-77.20766,Tysons View,,2045,2
458687910,4824 Walmsley Blvd,Richmond,VA,23224,37.470467,-77.484184,THE CASCADE AT FOUNDRY CREEK,,1187,1
458687910,4824 Walmsley Blvd,Richmond,VA,23224,37.470467,-77.484184,THE CASCADE AT FOUNDRY CREEK,,1419,2
458686404,1201 Callowhill St,Philadelphia,PA,19123,39.959126,-75.15833,Via Callowhill,,1685,1
458686404,1201 Callowhill St,Philadelphia,PA,19123,39.959126,-75.15833,Via Callowhill,,2675,2
2093135237,1 Cotton St,Philadelphia,PA,19127,40.024715,-75.22292,The Isle,,1921,0
2093135237,1 Cotton St,Philadelphia,PA,19127,40.024715,-75.22292,The Isle,,2319,1
2093135237,1 Cotton St,Philadelphia,PA,19127,40.024715,-75.22292,The Isle,,3231,2
2092562661,815 Pershing Dr,Silver Spring,MD,20910,38.997826,-77.023705,The Citron,,1724,0
2092562661,815 Pershing Dr,Silver Spring,MD,20910,38.997826,-77.023705,The Citron,,2011,1
2092562661,815 Pershing Dr,Silver Spring,MD,20910,38.997826,-77.023705,The Citron,,2532,2
2066846546,5250 Duke St,Alexandria,VA,22304,38.81218,-77.123795,Arbors on Duke,,1773,1
2066846546,5250 Duke St,Alexandria,VA,22304,38.81218,-77.123795,Arbors on Duke,,2042,2
450870765,40 N St NE,Washington,DC,20002,38.907085,-77.011826,Tribeca NOMA,,2192,1
450870765,40 N St NE,Washington,DC,20002,38.907085,-77.011826,Tribeca NOMA,,2677,2
446203611,170 W Independence Mall S,Philadelphia,PA,19106,39.94818,-75.15181,Lyndon at the Curtis,,2300,1
446203611,170 W Independence Mall S,Philadelphia,PA,19106,39.94818,-75.15181,Lyndon at the Curtis,,3600,2
446203611,170 W Independence Mall S,Philadelphia,PA,19106,39.94818,-75.15181,Lyndon at the Curtis,,7150,3
458606868,2300 Hadley Blvd,Enola,PA,17025,40.29064,-76.96797,Hadley Place Apartments,,1803,2
458606868,2300 Hadley Blvd,Enola,PA,17025,40.29064,-76.96797,Hadley Place Apartments,,2472,4
457872318,6174 Ridge Ave,Philadelphia,PA,19128,40.035084,-75.21737,Parkline,,1495,1
457872318,6174 Ridge Ave,Philadelphia,PA,19128,40.035084,-75.21737,Parkline,,2515,2
2077316400,1901 C St SE,Washington,DC,20003,38.885357,-76.97727,Park Kennedy,,2048,1
2077316400,1901 C St SE,Washington,DC,20003,38.885357,-76.97727,Park Kennedy,,2854,2
2078291373,4411 Connecticut Ave NW,Washington,DC,20008,38.94624,-77.06403,Park Connecticut,,2415,1
2078291373,4411 Connecticut Ave NW,Washington,DC,20008,38.94624,-77.06403,Park Connecticut,,3747,2
457441841,98 E Penn Dr,Enola,PA,17025,40.27178,-76.93851,98 Penn Place,,1525,1
457441841,98 E Penn Dr,Enola,PA,17025,40.27178,-76.93851,98 Penn Place,,1899,2
2067023348,9450 Fairfax Blvd,Fairfax,VA,22031,38.86546,-77.272934,Scout on the Circle Apartments,,1783,0
2067023348,9450 Fairfax Blvd,Fairfax,VA,22031,38.86546,-77.272934,Scout on the Circle Apartments,,1891,1
2067023348,9450 Fairfax Blvd,Fairfax,VA,22031,38.86546,-77.272934,Scout on the Circle Apartments,,2162,2
2067023348,9450 Fairfax Blvd,Fairfax,VA,22031,38.86546,-77.272934,Scout on the Circle Apartments,,3232,3
2059534965,8100 Palisades Cir,Manassas,VA,20111,38.76108,-77.44103,Palisades at Manassas Park,,1786,1
2059534965,8100 Palisades Cir,Manassas,VA,20111,38.76108,-77.44103,Palisades at Manassas Park,,2041,2
452119175,627 Cobblestone Cir,Fredericksburg,VA,22401,38.29355,-77.462585,MAA Cobblestone Square,,1873,1
452119175,627 Cobblestone Cir,Fredericksburg,VA,22401,38.29355,-77.462585,MAA Cobblestone Square,,1953,2
2078623293,1236 E Lancaster Ave,Downingtown,PA,19335,40.019623,-75.66786,The Manor at Downingtown,,1837,1
2078623293,1236 E Lancaster Ave,Downingtown,PA,19335,40.019623,-75.66786,The Manor at Downingtown,,2212,2
2078623293,1236 E Lancaster Ave,Downingtown,PA,19335,40.019623,-75.66786,The Manor at Downingtown,,2889,3
2057506436,4442 Ridge Ave,Philadelphia,PA,19129,40.010918,-75.199905,The Anchorage on Kelly,,1525,0
2057506436,4442 Ridge Ave,Philadelphia,PA,19129,40.010918,-75.199905,The Anchorage on Kelly,,1699,1
2057506436,4442 Ridge Ave,Philadelphia,PA,19129,40.010918,-75.199905,The Anchorage on Kelly,,2510,2
2052979940,2515 R St SE #125,Washington,DC,20020,38.868824,-76.96973,"Penn View, Studio",625.0,1255,0
402323199,6896 Laurel St NW,Washington,DC,20012,38.97373,-77.01356,The Glade on Laurel,,1610,0
402323199,6896 Laurel St NW,Washington,DC,20012,38.97373,-77.01356,The Glade on Laurel,,2057,1
402323199,6896 Laurel St NW,Washington,DC,20012,38.97373,-77.01356,The Glade on Laurel,,2662,2
343567700,311 Karl Linn Dr,Richmond,VA,23225,37.49714,-77.52556,Aura Stonebridge,,1655,1
343567700,311 Karl Linn Dr,Richmond,VA,23225,37.49714,-77.52556,Aura Stonebridge,,2129,2
343567700,311 Karl Linn Dr,Richmond,VA,23225,37.49714,-77.52556,Aura Stonebridge,,2874,3
2055058093,6808 Ridge Ave,Philadelphia,PA,19128,40.042496,-75.226746,The Riley,,1925,1
2077127860,2111 Richmond Hwy,Arlington,VA,22202,38.854862,-77.0511,Crystal Plaza,,1827,0
2077127860,2111 Richmond Hwy,Arlington,VA,22202,38.854862,-77.0511,Crystal Plaza,,2027,1
2077127860,2111 Richmond Hwy,Arlington,VA,22202,38.854862,-77.0511,Crystal Plaza,,2704,2
2077127860,2111 Richmond Hwy,Arlington,VA,22202,38.854862,-77.0511,Crystal Plaza,,4257,3
451825733,9401 Largo Dr W #767,Upper Marlboro,MD,20774,38.894108,-76.843346,"Washington, D.C. - Landover, Plan A",300.0,2309,0
2074325650,1555 Ridge Ave #402,Philadelphia,PA,19130,39.96921,-75.16309,"The Cornerstone (1555 Ridge Ave), 2 beds  2.0 baths (1100 sqft)",1100.0,1900,2
2059553247,500 S Walter Reed Dr,Arlington,VA,22204,38.86844,-77.08751,Walter Reed Drive,,1750,1
2059553247,500 S Walter Reed Dr,Arlington,VA,22204,38.86844,-77.08751,Walter Reed Drive,,2000,2
2093990878,500 W University Pkwy,Baltimore,MD,21210,39.33723,-76.62441,The Carlyle Apartment Homes,,1215,0
2093990878,500 W University Pkwy,Baltimore,MD,21210,39.33723,-76.62441,The Carlyle Apartment Homes,,1545,1
2093990878,500 W University Pkwy,Baltimore,MD,21210,39.33723,-76.62441,The Carlyle Apartment Homes,,2495,2
2093990878,500 W University Pkwy,Baltimore,MD,21210,39.33723,-76.62441,The Carlyle Apartment Homes,,2960,3
352326391,1510 Belleville St,Richmond,VA,23230,37.571846,-77.47479,1510 Belleville,,1779,1
2078248282,2399 Glen Echo Rd,Herndon,VA,20171,38.951305,-77.406624,Windsor Herndon,,2030,1
2078248282,2399 Glen Echo Rd,Herndon,VA,20171,38.951305,-77.406624,Windsor Herndon,,2565,2
